und_from_file_id,und_to_file_id,weight
3894,102472,3
3939,19361,1
3939,22694,5
3939,22878,9
3939,35546,5
3939,52159,30
3939,58096,21
3939,58274,7
3939,64697,15
3939,77212,1
3939,94473,3
3939,97573,33
3939,102659,5
3939,104314,3
3939,114660,4
4036,15631,2
4036,17631,8
4036,25189,2
4036,40088,2
4036,44086,3
4036,73117,4
4036,77567,3
4036,88456,3
4036,88612,8
4036,106564,2
4077,57717,6
4095,25270,2
4095,52159,3
4095,58096,3
4095,64697,2
4095,112062,3
4158,3784,2
4171,67264,3
4171,83050,6
4204,34298,3
4212,32820,18
4212,35546,2
4212,52159,5
4212,58096,3
4212,64697,9
4212,102659,5
4212,114660,8
4252,3321,20
4252,19361,1
4252,25270,7
4252,34634,5
4252,52159,5
4252,58096,5
4252,64697,3
4252,82660,6
4252,102659,7
4252,104314,3
4252,112062,24
4252,114660,31
4373,22878,5
4389,35546,2
4389,57679,4
4389,64697,40
4580,12080,3
4580,12664,27
4580,19301,5
4580,19361,1
4580,20142,3
4580,21098,2
4580,25215,11
4580,26099,13
4580,37894,2
4580,41431,14
4580,47881,5
4580,60441,2
4580,61641,21
4580,63473,6
4580,67340,2
4580,74918,9
4580,77671,6
4580,88167,19
4580,102659,3
4580,104314,2
4580,109937,9
4580,110330,23
4580,110433,4
4580,110727,3
4580,113244,3
4580,114660,6
4580,115905,7
4766,19361,1
4766,35546,6
4766,52159,22
4766,57679,2
4766,58096,11
4766,64697,4
4766,100397,16
4766,104314,2
4865,57679,3
4865,64697,5
4885,527,24
4885,14753,5
4885,14915,7
4885,19361,1
4885,21098,3
4885,23065,4
4885,33989,3
4885,55266,4
4885,60809,10
4885,64370,2
4885,98716,27
4885,103041,18
4885,111293,3
4885,111542,7
4885,112463,3
5025,19361,1
5025,38932,4
5025,55107,21
5025,55145,2
5025,104314,2
5089,1289,1
5089,5091,1
5089,5144,12
5089,11371,4
5089,21795,21
5089,59045,6
5144,1289,7
5144,2330,48
5144,5145,1
5144,11371,4
5144,16407,3
5144,22130,1
5144,59045,6
5260,19361,1
5260,23463,1
5260,38932,4
5260,90786,3
5260,94568,4
5260,96981,2
5260,104314,2
5335,55266,2
5335,67748,2
5335,103041,2
5346,14753,2
5346,23901,28
5346,33416,8
5346,71426,4
5406,5410,1
5408,18431,6
5409,5406,4
5410,104139,2
5455,3321,14
5455,19361,1
5455,24768,5
5455,51341,9
5455,54972,35
5455,81432,11
5549,12664,3
5549,19361,1
5549,23463,8
5549,35546,2
5549,38879,4
5549,43246,26
5549,47324,7
5549,51710,4
5549,52159,5
5549,58096,3
5549,64697,3
5549,67367,40
5549,70710,6
5549,98292,60
5549,103381,52
5549,109888,35
5769,44400,3
5769,94576,2
5780,37949,5
5780,69814,18
5780,97974,4
5780,109369,5
5820,3321,11
5820,6726,6
5820,12664,7
5820,17872,6
5820,19361,1
5820,19610,3
5820,34513,4
5820,45562,3
5820,47287,17
5820,58096,3
5820,67712,16
5820,72394,4
5820,90861,2
5820,109937,3
5921,114371,2
5921,114534,3
5977,7711,24
5977,20990,2
5977,37900,17
5977,38026,36
5977,46584,22
5977,84184,7
5977,91121,7
5977,92378,3
6061,64697,5
6080,7539,2
6080,12664,5
6080,13600,14
6080,40091,15
6080,52159,11
6080,58096,5
6080,60519,2
6080,63590,12
6080,64697,8
6080,80181,5
6080,105108,7
6136,19361,1
6136,23065,4
6136,49136,4
6136,60809,3
6136,83032,2
6136,103041,3
6136,104314,2
6151,19361,1
6151,19940,3
6151,33624,4
6151,51088,6
6151,52159,4
6151,57679,2
6151,58096,3
6151,64697,7
6151,77113,2
6151,104314,2
6196,19361,1
6196,20392,7
6196,90512,5
6196,92208,7
6196,94020,3
6196,115341,2
6480,12664,3
6480,14753,2
6480,41431,2
6523,6526,2
6615,23343,2
6626,12664,3
6626,19361,39
6626,38932,4
6626,41431,3
6626,46584,30
6626,55145,22
6626,104314,40
6626,110330,5
6702,64697,6
6726,3321,8
6726,19361,1
6726,20384,17
6726,52159,6
6726,58096,3
6726,60863,2
6726,64697,2
6726,90861,8
6726,104314,2
6776,6777,11
6776,8949,1
6776,8950,2
6776,105460,2
6777,3784,2
6777,8950,1
6801,19361,1
6801,52159,4
6801,57679,3
6801,58096,7
6801,64697,4
6801,95863,11
6801,104314,3
6830,109298,576
6830,109504,288
6830,113098,72
6844,52159,16
6844,58096,7
6844,64697,4
6844,66622,12
6844,89994,8
6889,14753,2
6889,17784,8
6889,19361,1
6889,68018,17
6889,81531,6
6889,104314,3
6910,14753,2
6910,19361,1
6910,52159,4
6910,58096,11
6910,64697,4
6910,104314,6
6910,109937,3
6956,38026,16
6977,64678,7
6977,76138,3
6977,88693,2
6990,23343,3
6990,27570,3
6990,39525,3
6990,44400,3
6990,103796,9
7017,26087,2
7017,51373,2
7017,64370,2
7017,91216,3
7017,103041,2
7025,8410,2
7025,11979,2
7025,65675,2
7025,74247,2
7025,74499,2
7025,75805,2
7025,80122,2
7029,13738,5
7029,33231,10
7029,96950,10
7029,97029,1
7090,5953,48
7090,6526,7
7090,7092,44
7090,7094,271
7090,7095,12
7090,7125,1
7090,44736,59
7090,105048,12
7094,7125,2
7539,35546,4
7539,52159,4
7539,57679,6
7539,58096,15
7539,64697,10
7621,75578,7
7640,57679,5
7640,64697,9
7711,38026,16
7727,6615,17
7727,44550,3
7727,47712,3
7727,59761,16
7727,61139,3
7727,65145,5
7727,67182,6
7727,72328,7
7769,3321,2
7769,13845,8
7769,14753,2
7769,17631,3
7769,17872,11
7769,19361,1
7769,23463,6
7769,24950,3
7769,29364,5
7769,29536,15
7769,32013,3
7769,32138,3
7769,47287,7
7769,51341,4
7769,56954,3
7769,58096,8
7769,59569,3
7769,66166,2
7769,72855,24
7769,77567,4
7769,79021,11
7769,88740,6
7769,103041,2
7769,104314,5
7769,110798,6
7769,115359,2
7769,115806,5
7867,12664,3
7867,58096,7
7867,113987,4
7886,23065,2
7886,23344,2
7886,33989,2
7886,60809,6
7886,68018,4
7886,85777,7
7886,98613,2
7886,103041,10
7886,105689,6
7886,112036,2
7886,112463,3
7941,7942,6
7947,7948,17
7947,7949,68
7947,12202,9
7947,26216,11
7947,35107,6
8283,18840,6
8292,3779,3
8292,3781,7
8292,3782,5
8292,3784,1
8292,8294,3
8292,8331,14
8292,16110,2
8292,24839,6
8292,34215,3
8292,53011,2
8292,86865,4
8292,105460,1
8292,113542,7
8294,12114,2
8343,43490,7
8343,58659,15
8343,65416,5
8373,35546,2
8373,52159,5
8373,58096,3
8373,103878,7
8385,7867,8
8385,12664,3
8385,19361,1
8385,49638,10
8385,52159,4
8385,58096,3
8385,64697,2
8385,96152,5
8410,65675,4
8417,47287,5
8440,13600,14
8440,19361,1
8440,48625,16
8440,52159,3
8440,58096,3
8440,64697,2
8440,80181,6
8440,93573,2
8440,102659,9
8440,110330,3
8440,114660,27
8498,1238,11
8498,10333,20
8498,13600,14
8498,14753,8
8498,19361,1
8498,22985,15
8498,26167,5
8498,45932,4
8498,48014,69
8498,59996,5
8498,61131,55
8498,75123,7
8498,76095,3
8498,84460,64
8498,102659,9
8498,104314,2
8498,105108,3
8498,114660,34
8498,115683,2
8708,12244,2
8708,12664,3
8708,13600,13
8708,16024,12
8708,35546,4
8708,52159,10
8708,58096,9
8708,64697,2
8708,68074,3
8708,80181,6
8780,91805,1
8783,12664,5
8783,13600,21
8783,52159,8
8783,58096,5
8783,60519,3
8783,63590,12
8783,64697,5
8783,80181,5
8783,98627,21
8783,105108,4
8823,52159,4
8823,58096,3
8823,64697,2
8823,84516,6
8840,30071,15
8840,110804,18
8949,1289,25
8949,6776,1
8949,6777,2
8949,7942,4
8949,8950,564
8949,9082,93
8949,18269,1
8949,33827,1
8949,38985,25
8949,39714,2
8949,66582,33
8949,67305,73
8949,95667,1
8949,105460,8
8950,33827,2
8950,39714,1
9769,35546,3
9769,52159,3
9769,58096,5
9769,64697,10
9769,109937,4
9824,19361,1
9824,35546,9
9824,52159,16
9824,58096,37
9824,64697,2
9824,93573,6
9968,11208,10
9968,32325,3
9968,85785,6
9968,86675,20
10092,12664,5
10092,19361,1
10092,21098,3
10092,25215,3
10092,41431,3
10092,52159,3
10092,57679,4
10092,58096,3
10092,64697,5
10092,88167,5
10092,104314,2
10092,110330,5
10205,57430,15
10206,8498,6
10206,10333,3
10206,12664,11
10206,13600,11
10206,13845,7
10206,40226,3
10206,67264,2
10206,75123,29
10206,79021,3
10206,80181,5
10206,84460,2
10246,19361,1
10246,54972,2
10246,58096,9
10246,90377,9
10280,26087,2
10280,47640,3
10280,51373,2
10280,64370,2
10280,103041,2
10297,10963,4
10297,12664,3
10313,7711,3
10313,70413,2
10313,91121,9
10333,35546,9
10333,46717,6
10333,52159,30
10333,57679,2
10333,58096,21
10333,64697,10
10333,75123,28
10333,88667,4
10440,18074,2
10440,30460,2
10440,65215,4
10440,78940,2
10440,79871,2
10440,80994,4
10440,86585,2
10440,103041,3
10460,77536,2
10466,16618,3
10466,34244,3
10466,63856,10
10496,13600,2
10496,19361,1
10496,58344,3
10496,104314,2
10536,5408,2
10536,33763,1
10632,19361,1
10632,24648,23
10632,32138,5
10632,35546,2
10632,47287,5
10632,54972,6
10632,58096,7
10632,76714,13
10632,90377,2
10632,109739,3
10632,115359,2
10727,14753,2
10727,58096,11
10741,22985,2
10741,81633,2
10755,3321,4
10755,23065,2
10755,34513,2
10755,36712,2
10755,47287,6
10755,47778,5
10755,52329,10
10755,60809,1
10755,82993,1
10755,102183,3
10755,103041,2
10755,112356,2
10779,57679,4
10779,64697,8
10817,5335,2
10817,14915,3
10817,55266,2
10817,67748,2
10817,103041,2
10824,15772,11
10824,19361,1
10824,52159,7
10824,57679,2
10824,58096,5
10824,64697,7
10824,104314,2
10869,10871,1
10869,10872,1
10869,14694,4
10869,67305,2
10871,3781,4
10871,34393,1
10871,109718,5
10893,12664,3
10893,41431,2
10893,113244,3
10963,12664,9
10963,19361,1
10963,35546,3
10963,52159,11
10963,57460,12
10963,57679,2
10963,58096,9
10963,64697,10
10963,77494,61
10963,84242,30
10963,104314,3
10963,106609,136
10963,109498,11
10963,110662,104
11128,46584,2
11128,112989,9
11156,19361,1
11156,23065,4
11156,49136,4
11156,60809,3
11156,83032,2
11156,103041,3
11156,104314,2
11175,6990,1
11175,23343,4
11175,27570,4
11175,39525,4
11175,44400,4
11175,103796,5
11208,9968,6
11208,57687,1
11208,67264,2
11208,74456,11
11208,85785,5
11208,86675,4
11371,5094,25
11371,5144,3
11371,11372,1
11371,22130,6
11410,68018,5
11410,81531,3
11410,85777,2
11448,8780,4
11448,61069,4
11457,17872,5
11457,19361,1
11457,44312,2
11457,47287,4
11457,52159,5
11457,58096,3
11457,60245,6
11457,63118,3
11457,64697,3
11457,82993,4
11457,98613,2
11457,104314,3
11490,3321,5
11490,17872,5
11490,19361,1
11490,21365,1
11490,22878,51
11490,35546,6
11490,47287,3
11490,52159,28
11490,58096,17
11490,63118,10
11490,64697,4
11490,79021,5
11490,104314,4
11490,106087,3
11490,112062,10
11673,6889,4
11673,19361,1
11673,57520,5
11673,68018,3
11673,104314,4
11687,14753,2
11687,58096,23
11700,80181,4
11760,91805,1
11764,19361,1
11764,23065,3
11764,33989,9
11764,103041,3
11764,104314,7
11764,104672,4
11764,112463,5
11790,3022,4
11790,12664,3
11790,13600,26
11790,14753,2
11790,19361,1
11790,29584,5
11790,40473,3
11790,42996,3
11790,58344,15
11790,60441,3
11790,64765,2
11790,64986,2
11790,67264,3
11790,68074,3
11790,70080,4
11790,72636,3
11790,74254,4
11790,76951,5
11790,87256,6
11790,90377,2
11790,90388,4
11790,102659,5
11790,104314,3
11790,105562,5
11790,114660,4
11905,14753,2
11905,35760,11
11905,47287,12
11905,57679,2
11905,63118,3
11905,64697,4
11905,69689,3
11905,76347,2
11905,80837,4
11905,82993,5
11905,106747,2
11979,65675,4
12002,57430,15
12003,35546,3
12003,52159,4
12003,58096,3
12003,73403,8
12021,17784,2
12021,68018,5
12021,81531,2
12021,110447,4
12072,20245,2
12072,103041,2
12080,12664,5
12080,67712,3
12080,77671,9
12080,106403,5
12095,12080,3
12095,19361,1
12095,77671,7
12095,104314,2
12095,110727,3
12209,23040,10
12244,12664,3
12244,13600,13
12244,16024,12
12244,35546,4
12244,52159,10
12244,58096,9
12244,64697,2
12244,68074,3
12244,80181,6
12290,8840,18
12290,20142,5
12290,35546,2
12290,99244,6
12290,102659,3
12290,107676,5
12290,110804,6
12290,114660,4
12290,115905,9
12323,23015,3
12323,23065,2
12323,33989,5
12323,60809,3
12323,70821,7
12323,93030,3
12323,112463,5
12367,27961,2
12367,33180,2
12367,77542,4
12367,88740,3
12367,105700,2
12367,106967,2
12367,109282,5
12391,95206,13
12420,27570,4
12420,39525,4
12447,82392,19
12611,21727,19
12664,11156,3
12664,14753,2
12664,19361,1
12664,23065,4
12664,39356,3
12664,41431,13
12664,43617,8
12664,46374,20
12664,49136,2
12664,52159,28
12664,57679,9
12664,58096,23
12664,60441,2
12664,61801,6
12664,64697,12
12664,102540,19
12664,103041,2
12664,104314,2
12664,104672,2
12664,109937,3
12870,12202,2
12870,28045,35
12886,13600,3
12886,14267,4
12886,17872,3
12886,19361,1
12886,20102,2
12886,25270,2
12886,47287,4
12886,47796,22
12886,58344,3
12886,62585,15
12886,102735,4
12886,106087,2
12886,112062,2
12987,8780,3
12987,61069,3
12995,22772,7
12995,41544,7
12995,80225,3
12995,93067,7
12995,104306,6
12995,104829,23
12995,115136,25
13171,23463,3
13171,90347,6
13187,35546,3
13187,52159,4
13187,57679,2
13187,58096,5
13187,64697,4
13187,109937,3
13213,3321,34
13213,7539,3
13213,12664,5
13213,13812,4
13213,19361,1
13213,22878,39
13213,25270,5
13213,35546,14
13213,50574,9
13213,52159,73
13213,52844,2
13213,57679,2
13213,58096,67
13213,60441,4
13213,60990,4
13213,64697,49
13213,81783,40
13213,82660,25
13213,85658,28
13213,104314,2
13213,106967,2
13213,112062,32
13490,3128,4
13498,8498,13
13498,10035,3
13498,13600,33
13498,14753,3
13498,33317,5
13498,35546,3
13498,52159,13
13498,58096,9
13498,59996,9
13498,60519,7
13498,64697,3
13498,75123,15
13498,78215,3
13498,84460,7
13498,93372,18
13498,105108,14
13600,5346,11
13600,14753,4
13600,16024,6
13600,23724,5
13600,26066,3
13600,29508,3
13600,33416,5
13600,48334,6
13600,48748,2
13600,64765,6
13600,65416,10
13600,68074,5
13600,91076,3
13600,99272,2
13600,105108,5
13600,115683,2
13738,25979,4
13738,26089,4
13738,39594,5
13738,69599,4
13738,97029,7
13738,105189,4
13738,111521,5
13784,8780,4
13784,61069,5
13793,52159,4
13812,35546,2
13812,52159,3
13812,58096,3
13812,59031,5
13812,64697,8
13845,45886,8
13845,88740,12
13874,21098,2
13874,23065,2
13874,62384,5
13874,86819,8
13874,103041,18
13874,104672,2
13874,112362,20
13874,112463,2
13940,102659,5
13940,114660,5
13981,12664,7
13981,17872,5
13981,19361,1
13981,35546,2
13981,41431,4
13981,47287,5
13981,48672,5
13981,52159,7
13981,57679,3
13981,58096,5
13981,60245,14
13981,64697,6
13981,76347,5
13981,77671,13
13981,79054,5
13981,80837,2
13981,104314,5
13981,110727,5
14125,19361,1
14125,52159,4
14125,58096,19
14125,60482,5
14125,64697,2
14125,78821,13
14125,83615,5
14125,104314,6
14125,109937,3
14183,12031,9
14183,24936,11
14183,66769,3
14183,106212,5
14183,107315,5
14183,111980,4
14256,33963,4
14256,81432,7
14267,17872,3
14267,20102,2
14267,47287,2
14319,17771,3
14319,19361,1
14319,40122,3
14319,61330,8
14319,64370,33
14319,66430,5
14319,103041,31
14319,104314,2
14452,42596,13
14452,64988,5
14452,71486,2
14452,80424,9
14523,3321,3
14523,10632,3
14523,17705,94
14523,24648,51
14523,109739,32
14611,10035,10
14611,19361,1
14611,76343,13
14611,104314,11
14632,21098,2
14632,23065,2
14632,56700,7
14632,78922,9
14632,92731,2
14632,103041,38
14632,104672,2
14632,112463,2
14694,3781,14
14694,8331,14
14694,10869,10
14694,14695,1
14694,24837,4
14694,34833,1
14694,40126,1
14694,60911,1
14694,67305,2
14694,113542,9
14695,14694,8
14695,16110,1
14695,67305,2
14720,23040,11
14720,35672,8
14753,11156,3
14753,19361,2
14753,21098,5
14753,30036,2
14753,33989,2
14753,49136,5
14753,87117,2
14753,103041,2
14753,104314,6
14810,8840,18
14810,20142,5
14810,25215,3
14810,35546,2
14810,36907,6
14810,48312,4
14810,102659,5
14810,107676,5
14810,110804,6
14810,114660,6
14810,115905,9
14843,175,3
14843,3894,2
14843,24297,3
14843,37795,3
14843,42152,3
14843,44550,9
14843,59426,3
14843,80265,3
14843,82519,3
14843,82758,3
14843,83525,3
14873,64697,6
14873,97440,4
14907,65675,4
14915,5335,7
14915,19361,1
14915,23065,3
14915,40930,3
14915,55266,4
14915,67748,3
14915,103041,22
14943,23040,11
14943,109455,8
14976,55145,2
14976,58629,5
14985,14753,7
14985,16379,5
14985,19361,1
14985,32104,2
14985,52159,4
14985,58096,7
14985,64697,5
14985,104314,5
14985,114229,3
15082,68018,3
15082,102621,5
15082,112036,3
15096,19361,1
15096,23463,3
15096,35546,2
15096,36818,6
15096,52159,13
15096,58096,9
15096,64697,11
15096,98292,8
15096,109888,2
15207,12664,9
15207,19361,1
15207,41431,5
15207,83740,22
15207,98613,2
15207,104314,3
15207,105486,16
15207,110330,5
15265,2626,3
15265,3321,16
15265,12664,27
15265,14753,4
15265,19361,1
15265,23065,2
15265,33989,34
15265,34513,7
15265,36712,50
15265,41431,14
15265,43779,12
15265,47287,27
15265,47778,5
15265,52329,70
15265,52838,5
15265,55900,3
15265,56954,3
15265,60809,5
15265,66166,2
15265,69840,5
15265,79130,3
15265,82993,1
15265,98070,7
15265,102568,4
15265,103041,2
15265,104314,15
15265,112356,5
15265,112463,2
15265,114371,3
15414,19361,1
15414,35044,5
15414,35546,2
15414,52159,22
15414,58096,17
15414,64697,11
15414,74550,4
15414,86018,2
15414,88236,8
15414,102659,3
15414,104314,9
15414,114660,4
15506,19361,1
15506,35546,3
15506,37900,3
15506,52159,4
15506,57679,7
15506,58096,5
15506,64697,11
15506,67264,2
15506,85286,3
15506,97522,2
15506,104314,3
15506,109937,3
15565,57679,8
15565,64697,18
15631,21726,3
15631,40088,6
15631,60952,3
15631,73117,6
15631,77567,6
15631,109840,8
15656,3894,3
15656,12611,14
15656,14843,4
15656,29354,3
15656,29707,4
15656,37399,13
15656,44550,5
15656,61143,8
15656,72328,7
15656,84384,13
15656,87494,4
15656,95348,10
15656,96393,3
15656,102472,2
15656,114870,9
15699,3083,6
15699,69640,9
15699,76138,4
15742,4885,3
15742,19361,1
15742,91408,18
15742,104314,2
15772,21881,3
15772,67264,2
15772,95141,10
15772,96320,3
15797,24488,2
15797,75811,3
15797,88127,3
15797,115939,3
15812,8780,4
15812,61069,5
15852,57679,2
15852,64697,5
15852,98292,17
15880,938,2
15880,68018,6
15880,85777,2
15880,110447,2
15892,23065,2
15892,32104,5
15892,56312,7
15892,112463,2
15916,11490,14
15916,12664,3
15916,22878,10
15916,35546,5
15916,52159,23
15916,58096,15
15916,64697,6
15916,110474,14
15977,64697,5
16024,23065,2
16024,64765,2
16024,64986,2
16024,74254,2
16024,103041,2
16044,67436,3
16044,68018,15
16044,85777,1
16044,103041,10
16044,113454,2
16064,1253,3
16064,13738,3
16064,39594,15
16064,46995,3
16064,62096,3
16064,74505,22
16064,84652,6
16064,92976,4
16064,97029,2
16064,104664,9
16064,111521,13
16133,23463,1
16145,63856,19
16163,7711,7
16163,38026,7
16163,46584,3
16163,55145,5
16163,59109,2
16163,75440,5
16163,84184,3
16163,91121,3
16163,92378,2
16183,17631,5
16183,40088,4
16183,44086,2
16183,77567,6
16197,24045,9
16222,12080,3
16222,19361,1
16222,23040,4
16222,52159,5
16222,58096,3
16222,64697,5
16222,77671,7
16222,91381,6
16222,104314,2
16222,110727,3
16281,35546,3
16281,52159,6
16281,58096,7
16281,64697,2
16281,90832,4
16281,92339,5
16281,104745,2
16307,43141,5
16317,14753,2
16317,58096,7
16323,2626,2
16323,3321,3
16323,23065,2
16323,34513,2
16323,36712,2
16323,47287,7
16323,47778,5
16323,52329,12
16323,60809,1
16323,82993,1
16323,103041,2
16323,112356,2
16363,12664,9
16363,19610,7
16363,67712,3
16363,77671,18
16379,14753,2
16379,49416,10
16395,3128,3
16395,99237,1
16407,1289,1
16407,5089,6
16407,5147,16
16407,11371,4
16407,59045,3
16407,60921,1
16420,3128,14
16420,23065,2
16420,33989,4
16420,60809,4
16420,103041,7
16420,112463,4
16489,22714,15
16489,102659,3
16489,114660,3
16523,33989,2
16523,68018,8
16523,103041,16
16523,112036,3
16523,114368,3
16558,58496,5
16558,97971,4
16570,827,8
16570,40273,5
16570,43197,7
16570,58496,9
16570,60044,2
16570,73188,2
16570,75348,6
16570,98873,3
16570,115463,18
16638,22985,2
16638,81633,2
16649,52159,4
16649,57679,9
16649,58096,3
16649,64697,13
16649,88167,6
16676,8780,3
16676,61069,3
16684,10035,4
16684,13600,18
16684,19361,1
16684,22985,6
16684,35546,3
16684,38094,50
16684,43490,7
16684,48014,21
16684,52159,21
16684,57679,9
16684,57687,2
16684,58096,17
16684,58659,2
16684,61131,15
16684,64697,13
16684,102540,29
16684,102659,3
16684,104314,2
16684,114660,7
16820,19361,1
16820,51994,5
