und_from_file_id,und_to_file_id,weight
8601,86066,12
8601,88481,7
8652,63508,3
8652,80902,3
8652,86066,3
8652,103910,5
8652,130245,3
8652,139154,5
8691,14088,5
8691,17672,3
8691,23931,4
8691,27032,3
8691,36271,3
8691,39344,4
8691,43817,5
8691,49391,8
8691,57307,7
8691,61273,2
8691,67442,1
8691,68984,3
8691,73619,12
8691,80835,10
8691,85717,3
8691,86066,4
8691,86432,7
8691,89144,8
8691,99055,3
8691,103910,3
8691,106857,3
8691,123980,4
8691,125598,3
8691,127776,9
8691,129800,3
8691,137207,3
8691,137673,4
8691,137775,4
8691,138959,24
8691,139154,4
8834,86066,3
8834,88481,2
8834,143205,2
8843,9517,8
8843,23780,43
8843,36523,10
8843,67442,1
8843,68984,2
8843,72093,7
8843,80902,2
8843,83370,9
8843,85717,2
8843,86066,12
8843,88481,3
8843,103910,35
8843,139154,13
8950,8953,14
8950,8968,14
8950,26589,9
8950,34940,3
8950,51584,9
8950,122593,2
8951,28544,4
8951,34940,1
8951,34942,1
8951,122593,2
8953,14352,2
8953,26589,7
8953,121641,8
9003,49391,12
9003,80902,3
9003,86066,16
9003,86432,5
9003,103910,9
9003,108719,2
9003,125855,2
9003,139154,21
9077,36773,10
9077,49391,2
9077,54748,8
9077,54766,7
9077,67442,1
9077,74821,9
9077,81164,5
9077,85717,2
9077,86432,3
9077,105068,6
9077,106819,6
9077,125598,6
9077,138959,6
9132,65899,31
9132,80902,6
9132,103910,11
9132,139154,19
9178,52546,5
9178,67442,1
9178,70364,19
9178,71544,2
9178,80902,42
9178,82037,7
9178,85717,8
9178,88959,2
9178,102727,10
9178,105189,22
9178,106054,9
9178,119366,9
9178,120111,11
9178,129617,4
9178,130823,7
9178,134308,19
9178,134687,13
9178,139154,12
9394,27058,14
9394,35630,7
9394,60979,3
9394,67354,3
9394,128880,3
9394,128898,3
9394,138959,3
9472,95858,26
9472,107118,7
9517,2363,5
9517,50868,3
9517,62054,7
9517,67442,1
9517,99487,2
9517,137111,7
9632,90917,4
9632,99094,15
9632,138959,2
9632,143205,15
9664,63508,5
9664,65648,5
9664,67442,1
9664,74909,14
9664,85966,4
9664,96913,5
9664,102705,6
9664,124773,38
9664,130245,9
9664,133240,2
9768,17672,5
9768,33807,4
9768,71481,5
9768,117426,20
9768,129800,9
9768,137775,3
9810,17836,5
9810,80902,3
9810,86066,13
9810,98103,3
9810,103910,3
9810,139154,6
9898,50955,3
9898,51908,5
9898,52658,2
9898,60354,21
9898,62835,4
9898,67442,1
9898,83370,3
9898,85717,2
9898,133348,6
9898,137887,2
9947,8952,2
9947,9949,15
9947,90731,2
9947,122593,10
10054,904,33
10054,5713,1
10054,5774,3
10054,10056,87
10054,10073,18
10054,22617,1
10054,29254,1
10054,34859,13
10054,35897,1
10054,35899,3
10054,36756,1
10054,48262,1
10054,75819,1
10054,138407,1
10054,142294,3
10056,903,1
10056,904,3
10056,5774,3
10056,10054,9
10056,10073,2
10056,35897,3
10056,36756,7
10056,138407,2
10056,142294,4
10073,903,1
10138,43289,2
10138,72848,5
10138,93814,17
10138,105011,12
10138,117271,38
10228,60159,2
10228,98870,2
10228,100804,6
