author,filename,folder_names
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/engine/sound/DispWinAlarm.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/engine/sound
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/engine/sound/DispWindows.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/engine/sound
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/enhanced/PVEShield.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/enhanced
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/enhanced/SyncEnhancedServer.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/enhanced
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/enhanced/SyncEnhancedThread.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/enhanced
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/enhanced/SyncFtp.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/enhanced
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/enhanced/SyncLoader.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/enhanced
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/enhanced/SyncLog.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/enhanced
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main/DispDocLinker.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main/DispatcherDQ.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main/DispatcherDQMgr.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main/DispatcherFormatter.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main/DispatcherManual.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main/DispatcherPoller.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main/DispatcherQueue.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory/DMemory.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory/DispMemMgr.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory/EMemory.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory/FMemory.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory/RMemory.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory/SMemory.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory/WMemory.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/memory
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1/LoadXMLFile.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1/PlantWatch.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1/PlantWatchAlarmList.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1/PlantWatchComm.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1/PlantWatchHistoryVarList.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1/PlantWatchHistoryVars.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1/PlantWatchManager.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1/PlantWatchSiteConfig.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1/PlantWatchUnitVars.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1/PlantWatchUserList.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1/PlantWatchVarUnitType.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1/Test.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/plantwatch1
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/sim/DispSimMgr.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/sim
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock18.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock20.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock21.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock22.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock23.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock30.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock38.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock53.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock54.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock55.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock56.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock57.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock58.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock59.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock60.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock61.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock62.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock63.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock65.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock81.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock82.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock83.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock84.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock85.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TClock86.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock/TechClock.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/clock
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/reboot/Reboot.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/reboot
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/reboot/TechReboot.java,PlantVisorPRO/src/com/carel/supervisor/dispatcher/tech/reboot
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/DataDynamicSaveMember.java,PlantVisorPRO/src/com/carel/supervisor/field
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/FieldConnectorMgr.java,PlantVisorPRO/src/com/carel/supervisor/field
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/FileMgr.java,PlantVisorPRO/src/com/carel/supervisor/field
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/IRetriever.java,PlantVisorPRO/src/com/carel/supervisor/field
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/RetrieveDummy.java,PlantVisorPRO/src/com/carel/supervisor/field
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/Variable.java,PlantVisorPRO/src/com/carel/supervisor/field
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/VariableMgr.java,PlantVisorPRO/src/com/carel/supervisor/field
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/DataCollector.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/IDataConnector.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/DataConnBase.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/DataConnCAREL.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/DataConnDUMMY.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/DataConnEMPTY.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/DataConnMODBUS.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/DataConnPLANT.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/DataConnSTRESS.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/DataConnVERYSTRESS.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus/ModbusDevice.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus/ModbusLine.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus/ModbusMgr.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus/ModbusPoller.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus/ModbusSite.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus/ModbusStandard.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus/ModbusTester.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus/ModbusUtil.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus/ModbusVar.java,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/modbus
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs/DeviceFunctionMapper.java,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs/DucatiFunctionMgr.java,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs/GavFunctionMgr.java,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs/IFunctionMgr.java,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs/IdentityFunctionMgr.java,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs/MP99FunctionMgr.java,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/base/BasePluginImpl.java,PlantVisorPRO/src/com/carel/supervisor/plugin/base
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/customview/CustomView.java,PlantVisorPRO/src/com/carel/supervisor/plugin/customview
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/customview/CustomViewMgr.java,PlantVisorPRO/src/com/carel/supervisor/plugin/customview
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/energy/EGUtils.java,PlantVisorPRO/src/com/carel/supervisor/plugin/energy
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/energy/EnergyActiveThread.java,PlantVisorPRO/src/com/carel/supervisor/plugin/energy
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/energy/EnergyConfiguration.java,PlantVisorPRO/src/com/carel/supervisor/plugin/energy
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/energy/EnergyConsumer.java,PlantVisorPRO/src/com/carel/supervisor/plugin/energy
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/energy/EnergyEngine.java,PlantVisorPRO/src/com/carel/supervisor/plugin/energy
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/energy/EnergyGroup.java,PlantVisorPRO/src/com/carel/supervisor/plugin/energy
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/energy/EnergyMgr.java,PlantVisorPRO/src/com/carel/supervisor/plugin/energy
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/energy/EnergyPluginImpl.java,PlantVisorPRO/src/com/carel/supervisor/plugin/energy
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/energy/EnergySchedulerClock.java,PlantVisorPRO/src/com/carel/supervisor/plugin/energy
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/energy/EnergySchedulerConfig.java,PlantVisorPRO/src/com/carel/supervisor/plugin/energy
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/fs/FSCalculateDC.java,PlantVisorPRO/src/com/carel/supervisor/plugin/fs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/fs/FSClock.java,PlantVisorPRO/src/com/carel/supervisor/plugin/fs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/fs/FSCyclicList.java,PlantVisorPRO/src/com/carel/supervisor/plugin/fs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/fs/FSManager.java,PlantVisorPRO/src/com/carel/supervisor/plugin/fs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/fs/FSPluginImpl.java,PlantVisorPRO/src/com/carel/supervisor/plugin/fs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/fs/FSRack.java,PlantVisorPRO/src/com/carel/supervisor/plugin/fs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/fs/FSUtil.java,PlantVisorPRO/src/com/carel/supervisor/plugin/fs
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/manager/PluginMgr.java,PlantVisorPRO/src/com/carel/supervisor/plugin/manager
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/switchtech/Switch.java,PlantVisorPRO/src/com/carel/supervisor/plugin/switchtech
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/switchtech/SwitchClock.java,PlantVisorPRO/src/com/carel/supervisor/plugin/switchtech
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/switchtech/SwitchMgr.java,PlantVisorPRO/src/com/carel/supervisor/plugin/switchtech
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/switchtech/SwitchPluginImpl.java,PlantVisorPRO/src/com/carel/supervisor/plugin/switchtech
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/winery/WEngine.java,PlantVisorPRO/src/com/carel/supervisor/plugin/winery
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/winery/WFactory.java,PlantVisorPRO/src/com/carel/supervisor/plugin/winery
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/winery/WMemoryStore.java,PlantVisorPRO/src/com/carel/supervisor/plugin/winery
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/winery/WPlugin.java,PlantVisorPRO/src/com/carel/supervisor/plugin/winery
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/winery/dataconn/DataConnWinery.java,PlantVisorPRO/src/com/carel/supervisor/plugin/winery/dataconn
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/winery/dataconn/WRestore.java,PlantVisorPRO/src/com/carel/supervisor/plugin/winery/dataconn
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/plugin/winery/dataconn/WineryQueue.java,PlantVisorPRO/src/com/carel/supervisor/plugin/winery/dataconn
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/ac/AcMaster.java,PlantVisorPRO/src/com/carel/supervisor/presentation/ac
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/ac/AcMdl.java,PlantVisorPRO/src/com/carel/supervisor/presentation/ac
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/ac/AcSlave.java,PlantVisorPRO/src/com/carel/supervisor/presentation/ac
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/ac/AcSlaveMasterPres.java,PlantVisorPRO/src/com/carel/supervisor/presentation/ac
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/ac/MasterBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/ac
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/ac/MasterBeanList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/ac
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/alarms/Alarm.java,PlantVisorPRO/src/com/carel/supervisor/presentation/alarms
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/alarms/AlarmCalledOfList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/alarms
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/alarms/AlarmList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/alarms
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/alarms/AlarmMngTable.java,PlantVisorPRO/src/com/carel/supervisor/presentation/alarms
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/areabean/AreaDbBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/areabean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/areabean/AreaDbBeanList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/areabean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/areamng/AreaManager.java,PlantVisorPRO/src/com/carel/supervisor/presentation/areamng
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/assistance/ClearCommisioning.java,PlantVisorPRO/src/com/carel/supervisor/presentation/assistance
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/assistance/GuardianConfig.java,PlantVisorPRO/src/com/carel/supervisor/presentation/assistance
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/assistance/Variables.java,PlantVisorPRO/src/com/carel/supervisor/presentation/assistance
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/AreaBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/AreaListBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ConfigurationGraphBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ConfigurationGraphBeanList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/CustomBeanList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/DevMdlBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/DevMdlBeanList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/DeviceBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/DeviceDetailBuilder.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/DeviceListBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/DeviceStructure.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/DeviceStructureList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/GraphBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/GraphBeanList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/GroupBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/GroupListBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/GroupVarBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/GroupVarBeanList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/LineBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/LineBeanList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/LogicDeviceBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/LogicDeviceBeanList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/LogicVariableBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/LogicVariableBeanList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ProfileBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ProfileBeanList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ReportBeanListPres.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/UnitOfMeasurementBean.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
fabio.boldrin,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/UnitOfMeasurementBeanList.java,PlantVisorPRO/src/com/carel/supervisor/presentation/bean
