"","sender_id","receiver_name"
"9493",NA,126042
"9494",NA,56603
"9495",NA,57930
"9496",NA,111987
"9497","fabio.boldrin",22495
"9498","fabio.boldrin",36927
"9499","fabio.boldrin",56042
"9500","fabio.boldrin",68021
"9501","fabio.boldrin",94278
"9502","fabio.boldrin",103498
"9503","fabio.boldrin",108513
"9504","fabio.boldrin",121221
"9505","fabio.boldrin",122539
"9506",NA,12070
"9507",NA,51400
"9508",NA,56042
"9509",NA,76692
"9510",NA,96524
"9511",NA,103498
"9512",NA,127351
"9513","fabio.boldrin",4000
"9514","fabio.boldrin",4116
"9515","fabio.boldrin",7409
"9516","fabio.boldrin",11553
"9517","fabio.boldrin",15330
"9518","fabio.boldrin",16458
"9519","fabio.boldrin",27702
"9520","fabio.boldrin",31132
"9521","fabio.boldrin",36927
"9522","fabio.boldrin",38830
"9523","fabio.boldrin",39739
"9524","fabio.boldrin",43748
"9525","fabio.boldrin",54997
"9526","fabio.boldrin",74018
"9527","fabio.boldrin",77593
"9528","fabio.boldrin",87816
"9529","fabio.boldrin",94934
"9530","fabio.boldrin",102298
"9531","fabio.boldrin",103498
"9532","fabio.boldrin",103595
"9533","fabio.boldrin",110765
"9534","fabio.boldrin",120294
"9535","fabio.boldrin",122539
"9536","fabio.boldrin",124893
"9537","fabio.boldrin",129790
"9538","fabio.boldrin",130802
"9539",NA,6266
"9540",NA,15330
"9541",NA,56042
"9542",NA,102298
"9543",NA,117716
"9544",NA,122539
"9545",NA,74093
"9546",NA,25021
"9547",NA,70811
"9548",NA,78847
"9549",NA,111808
"9550",NA,9902
"9551",NA,12070
"9552",NA,21265
"9553",NA,30810
"9554",NA,56042
"9555",NA,62840
"9556",NA,74129
"9557",NA,76692
"9558",NA,77759
"9559",NA,90060
"9560",NA,90820
"9561",NA,102298
"9562",NA,103498
"9563",NA,104859
"9564",NA,107975
"9565",NA,112286
"9566",NA,121992
"9567","chiara.moretti",2191
"9568","chiara.moretti",36019
"9569","chiara.moretti",36927
"9570","chiara.moretti",102914
"9571","chiara.moretti",122539
"9572","chiara.moretti",126197
"9573","chiara.moretti",126462
"9574",NA,7409
"9575",NA,15330
"9576",NA,43748
"9577",NA,58806
"9578",NA,63721
"9579",NA,84422
"9580",NA,9902
"9581",NA,14940
"9582",NA,22906
"9583",NA,36927
"9584",NA,38712
"9585",NA,41423
"9586",NA,64872
"9587",NA,76637
"9588",NA,102298
"9589",NA,107463
"9590",NA,120250
"9591",NA,121221
"9592",NA,122539
"9593",NA,126295
"9594",NA,5524
"9595",NA,19344
"9596",NA,33476
"9597",NA,63182
"9598",NA,65975
"9599",NA,91813
"9600",NA,111638
"9601",NA,120550
"9602",NA,120704
"9603",NA,39205
"9604",NA,45548
"9605",NA,58855
"9606",NA,60537
"9607",NA,118933
"9608",NA,16407
"9609","mirko.travaglin",10408
"9610","mirko.travaglin",30810
"9611","mirko.travaglin",36927
"9612","mirko.travaglin",39244
"9613","mirko.travaglin",61375
"9614","mirko.travaglin",74737
"9615","mirko.travaglin",85053
"9616","mirko.travaglin",92544
"9617","mirko.travaglin",102759
"9618","mirko.travaglin",105977
"9619","mirko.travaglin",110765
"9620","mirko.travaglin",122539
"9621",NA,90459
"9622",NA,7409
"9623",NA,15330
"9624",NA,43748
"9625",NA,56042
"9626",NA,56603
"9627",NA,58806
"9628",NA,61375
"9629",NA,77074
"9630",NA,126042
"9631","nicola.compagno",77364
"9632",NA,105415
"9633",NA,10983
"9634",NA,29233
"9635",NA,50395
"9636",NA,111820
"9637",NA,30672
"9638",NA,44819
"9639",NA,102298
"9640",NA,119707
"9641",NA,24105
"9642",NA,31287
"9643",NA,54997
"9644",NA,115874
"9645",NA,39368
"9646",NA,83024
"9647",NA,94619
"9648",NA,3642
"9649",NA,8009
"9650",NA,49401
"9651",NA,60336
"9652",NA,102143
"9653",NA,135822
"9654",NA,10408
"9655",NA,30810
"9656",NA,36927
"9657",NA,39244
"9658",NA,74737
"9659",NA,85053
"9660",NA,91129
"9661",NA,102759
"9662",NA,105977
"9663",NA,110765
"9664",NA,122539
"9665",NA,55696
"9666",NA,15330
"9667",NA,22508
"9668",NA,43748
"9669","luca.biolo",6053
"9670","luca.biolo",27037
"9671","luca.biolo",30798
"9672","luca.biolo",74294
"9673",NA,89814
"9674",NA,7409
"9675",NA,15330
"9676",NA,27994
"9677",NA,43748
"9678",NA,58806
"9679",NA,122539
"9680",NA,23668
"9681",NA,105409
"9682",NA,105529
"9683",NA,111492
"9684",NA,12070
"9685",NA,36927
"9686",NA,56042
"9687",NA,61375
"9688",NA,64454
"9689",NA,66322
"9690",NA,70539
"9691",NA,75896
"9692",NA,76692
"9693",NA,80906
"9694",NA,96729
"9695",NA,102298
"9696",NA,114959
"9697",NA,122539
"9698",NA,123712
"9699",NA,127351
"9700",NA,39551
"9701",NA,15879
"9702",NA,16407
"9703",NA,22423
"9704",NA,36927
"9705",NA,38728
"9706",NA,38899
"9707",NA,39368
"9708",NA,41894
"9709",NA,54997
"9710",NA,57888
"9711",NA,70539
"9712",NA,83024
"9713",NA,89361
"9714",NA,96729
"9715",NA,99112
"9716",NA,103498
"9717",NA,114138
"9718",NA,115437
"9719",NA,117652
"9720",NA,118268
"9721",NA,122539
"9722",NA,130069
"9723","fabio.boldrin",7409
"9724","fabio.boldrin",8078
"9725","fabio.boldrin",9902
"9726","fabio.boldrin",11553
"9727","fabio.boldrin",15330
"9728","fabio.boldrin",15879
"9729","fabio.boldrin",17320
"9730","fabio.boldrin",19057
"9731","fabio.boldrin",21265
"9732","fabio.boldrin",22495
"9733","fabio.boldrin",28387
"9734","fabio.boldrin",29068
"9735","fabio.boldrin",34177
"9736","fabio.boldrin",36927
"9737","fabio.boldrin",38899
"9738","fabio.boldrin",39368
"9739","fabio.boldrin",39739
"9740","fabio.boldrin",43831
"9741","fabio.boldrin",51757
"9742","fabio.boldrin",54997
"9743","fabio.boldrin",56042
"9744","fabio.boldrin",56603
"9745","fabio.boldrin",58806
"9746","fabio.boldrin",62664
"9747","fabio.boldrin",64454
"9748","fabio.boldrin",66659
"9749","fabio.boldrin",68021
"9750","fabio.boldrin",70539
"9751","fabio.boldrin",70945
"9752","fabio.boldrin",77364
"9753","fabio.boldrin",80767
"9754","fabio.boldrin",83024
"9755","fabio.boldrin",85053
"9756","fabio.boldrin",96729
"9757","fabio.boldrin",99112
"9758","fabio.boldrin",102298
"9759","fabio.boldrin",103338
"9760","fabio.boldrin",103375
"9761","fabio.boldrin",103498
"9762","fabio.boldrin",114959
"9763","fabio.boldrin",116497
"9764","fabio.boldrin",117652
"9765","fabio.boldrin",118268
"9766","fabio.boldrin",122270
"9767","fabio.boldrin",122539
"9768","fabio.boldrin",123251
"9769","fabio.boldrin",123712
"9770","fabio.boldrin",126538
"9771","fabio.boldrin",129626
"9772","fabio.boldrin",132368
"9773",NA,7409
"9774",NA,12070
"9775",NA,15330
"9776",NA,36927
"9777",NA,43748
"9778",NA,45182
"9779",NA,56042
"9780",NA,58806
"9781",NA,117652
"9782",NA,122539
"9783",NA,3642
"9784",NA,8009
"9785",NA,25650
"9786",NA,58693
"9787",NA,60336
"9788",NA,99364
"9789",NA,108677
"9790",NA,123126
"9791",NA,134760
"9792",NA,12070
"9793",NA,22785
"9794",NA,45182
"9795",NA,56042
"9796",NA,63721
"9797",NA,68317
"9798",NA,89822
"9799",NA,95678
"9800",NA,105379
"9801",NA,118933
"9802",NA,127365
"9803",NA,27994
"9804",NA,43748
"9805",NA,58806
"9806",NA,83443
"9807","chiara.moretti",12070
"9808","chiara.moretti",56042
"9809","chiara.moretti",76692
"9810",NA,15330
"9811",NA,103498
"9812",NA,9902
"9813",NA,31199
"9814",NA,36927
"9815",NA,77759
"9816",NA,102298
"9817",NA,105977
"9818",NA,115208
"9819",NA,122539
"9820",NA,126462
"9821",NA,4000
"9822",NA,4116
"9823",NA,7409
"9824",NA,11553
"9825",NA,15330
"9826",NA,16458
"9827",NA,27702
"9828",NA,31132
"9829",NA,36927
"9830",NA,38830
"9831",NA,39739
"9832",NA,43748
"9833",NA,54997
"9834",NA,74018
"9835",NA,77593
"9836",NA,94934
"9837",NA,102298
"9838",NA,103498
"9839",NA,103595
"9840",NA,110765
"9841",NA,120294
"9842",NA,122539
"9843",NA,124893
"9844",NA,129790
"9845",NA,130802
"9846",NA,39739
"9847",NA,54997
"9848",NA,19426
"9849",NA,65430
"9850",NA,17790
"9851",NA,25021
"9852",NA,71663
"9853",NA,111808
"9854",NA,22906
"9855",NA,38712
"9856",NA,41423
"9857",NA,76637
"9858",NA,107463
"9859",NA,120250
"9860","fabio.boldrin",14871
"9861","fabio.boldrin",15330
"9862","fabio.boldrin",43748
"9863","fabio.boldrin",66581
"9864","fabio.boldrin",98344
"9865",NA,806
"9866",NA,3471
"9867",NA,3472
"9868",NA,8025
"9869",NA,23317
"9870",NA,52658
"9871",NA,52660
"9872",NA,52662
"9873",NA,52663
"9874",NA,56383
"9875",NA,100906
"9876",NA,102041
"9877",NA,128790
"9878",NA,134760
"9879",NA,19746
"9880",NA,76647
"9881",NA,89163
"9882",NA,90158
"9883",NA,94890
"9884",NA,103498
"9885",NA,118933
"9886",NA,131868
"9887",NA,36927
"9888",NA,39739
"9889",NA,52481
"9890",NA,54997
"9891",NA,90968
"9892",NA,122539
"9893",NA,130745
"9894",NA,100285
"9895",NA,103307
"9896",NA,109594
"9897",NA,15879
"9898",NA,24673
"9899",NA,39368
"9900",NA,43748
"9901",NA,49878
"9902",NA,56603
"9903",NA,70539
"9904",NA,83024
"9905",NA,90622
"9906",NA,96729
"9907",NA,7409
"9908",NA,15330
"9909",NA,43748
"9910",NA,58806
"9911",NA,65100
"9912",NA,45548
"9913",NA,55842
"9914",NA,56042
"9915",NA,89144
"9916",NA,121221
"9917",NA,70867
"9918",NA,77728
"9919",NA,38712
"9920",NA,41423
"9921",NA,64598
"9922",NA,64872
"9923",NA,64983
"9924",NA,76637
"9925",NA,92485
"9926",NA,107463
"9927",NA,122262
"9928",NA,123496
"9929",NA,126295
"9930","fabio.boldrin",4808
"9931","fabio.boldrin",4867
"9932","fabio.boldrin",5595
"9933","fabio.boldrin",6286
"9934","fabio.boldrin",6353
"9935","fabio.boldrin",6355
"9936","fabio.boldrin",6356
"9937","fabio.boldrin",8777
"9938","fabio.boldrin",8778
"9939","fabio.boldrin",8779
"9940","fabio.boldrin",8909
"9941","fabio.boldrin",19070
"9942","fabio.boldrin",41260
"9943","fabio.boldrin",41782
"9944","fabio.boldrin",50758
"9945","fabio.boldrin",70362
"9946","fabio.boldrin",75203
"9947","fabio.boldrin",82714
"9948","fabio.boldrin",89417
"9949","fabio.boldrin",102640
"9950","fabio.boldrin",111834
"9951","fabio.boldrin",129879
"9952","fabio.boldrin",7409
"9953","fabio.boldrin",15330
"9954","fabio.boldrin",41199
"9955","fabio.boldrin",43748
"9956","fabio.boldrin",58806
"9957","fabio.boldrin",125869
"9958",NA,24105
"9959",NA,54997
"9960",NA,55931
"9961",NA,108819
"9962",NA,135895
"9963",NA,118933
"9964",NA,4885
"9965",NA,14840
"9966",NA,67675
"9967",NA,7409
"9968",NA,12070
"9969",NA,15330
"9970",NA,41199
"9971",NA,56042
"9972",NA,61375
"9973",NA,70539
"9974",NA,76692
"9975",NA,90060
"9976",NA,3240
"9977",NA,44803
"9978",NA,103498
"9979",NA,104541
"9980",NA,3404
"9981",NA,110867
"9982",NA,123766
"9983",NA,38712
"9984",NA,41423
"9985",NA,64872
"9986",NA,64983
"9987",NA,76637
"9988",NA,107463
"9989",NA,122262
"9990",NA,125466
"9991",NA,126295
"9992",NA,45548
"9993",NA,130924
"9994",NA,76647
"9995",NA,122944
"9996",NA,49442
"9997",NA,102041
"9998",NA,16458
"9999",NA,27170
"10000",NA,28387
"10001",NA,29068
"10002",NA,31287
"10003",NA,43249
"10004",NA,44232
"10005",NA,54997
"10006",NA,70292
"10007",NA,91754
"10008",NA,118933
"10009",NA,122539
"10010",NA,1708
"10011",NA,22671
"10012",NA,27363
"10013",NA,56629
"10014",NA,131798
"10015",NA,56603
"10016",NA,74737
"10017",NA,115437
"10018",NA,117889
"10019","fabio.boldrin",4808
"10020","fabio.boldrin",4867
"10021","fabio.boldrin",6353
"10022","fabio.boldrin",6355
"10023","fabio.boldrin",6356
"10024","fabio.boldrin",18946
"10025",NA,80723
"10026",NA,7409
"10027",NA,15330
"10028",NA,30672
"10029",NA,44819
"10030",NA,58806
"10031",NA,102298
"10032",NA,105379
"10033",NA,119707
"10034",NA,134229
"10035",NA,7409
"10036",NA,15330
"10037",NA,16407
"10038",NA,43748
"10039",NA,54997
"10040",NA,58806
"10041",NA,77074
"10042",NA,103498
"10043",NA,110765
"10044",NA,110829
"10045",NA,115874
"10046",NA,126042
"10047",NA,15879
"10048",NA,22437
"10049",NA,39368
"10050",NA,52616
"10051",NA,70539
"10052",NA,96729
"10053",NA,3642
"10054",NA,8009
"10055",NA,60336
"10056",NA,77728
"10057",NA,105415
"10058","chiara.moretti",7409
"10059","chiara.moretti",14243
"10060","chiara.moretti",15330
"10061","chiara.moretti",39739
"10062","chiara.moretti",54997
"10063","chiara.moretti",56042
"10064","chiara.moretti",58806
"10065","chiara.moretti",65731
"10066","chiara.moretti",103498
"10067","chiara.moretti",122539
"10068","chiara.moretti",129647
"10069",NA,7409
"10070",NA,15133
"10071",NA,15330
"10072",NA,43748
"10073",NA,58806
"10074",NA,19426
"10075",NA,65430
"10076",NA,7409
"10077",NA,15330
"10078",NA,19101
"10079",NA,36927
"10080",NA,55954
"10081",NA,122539
"10082",NA,18945
"10083",NA,32688
"10084",NA,34413
"10085",NA,96374
"10086",NA,12070
"10087",NA,36927
"10088",NA,122539
"10089",NA,7409
"10090",NA,7512
"10091",NA,15330
"10092",NA,58806
"10093",NA,124947
"10094",NA,15879
"10095",NA,27684
"10096",NA,39368
"10097",NA,70539
"10098",NA,83024
"10099",NA,96729
"10100",NA,98817
"10101",NA,110867
"10102",NA,123766
"10103",NA,119002
"10104","fabio.boldrin",2274
"10105","fabio.boldrin",2276
"10106","fabio.boldrin",2356
"10107","fabio.boldrin",2359
"10108","fabio.boldrin",2360
"10109","fabio.boldrin",7621
"10110","fabio.boldrin",7624
"10111","fabio.boldrin",7625
"10112","fabio.boldrin",15595
"10113","fabio.boldrin",18071
"10114","fabio.boldrin",18073
"10115","fabio.boldrin",18654
"10116","fabio.boldrin",21301
"10117","fabio.boldrin",21305
"10118","fabio.boldrin",21307
"10119","fabio.boldrin",21308
"10120","fabio.boldrin",26722
"10121","fabio.boldrin",27440
"10122","fabio.boldrin",27442
"10123","fabio.boldrin",40157
"10124","fabio.boldrin",41811
"10125","fabio.boldrin",41813
"10126","fabio.boldrin",44771
"10127","fabio.boldrin",44772
"10128","fabio.boldrin",51455
"10129","fabio.boldrin",74874
"10130","fabio.boldrin",80969
"10131","fabio.boldrin",83292
"10132","fabio.boldrin",114605
"10133","fabio.boldrin",125113
"10134","fabio.boldrin",130539
"10135","fabio.boldrin",30810
"10136","fabio.boldrin",41306
"10137","fabio.boldrin",43748
"10138","fabio.boldrin",62840
"10139","fabio.boldrin",65731
"10140","fabio.boldrin",70539
"10141","fabio.boldrin",78364
"10142","fabio.boldrin",96729
"10143","fabio.boldrin",103595
"10144","fabio.boldrin",121611
"10145","fabio.boldrin",124217
"10146",NA,825
"10147",NA,2088
"10148",NA,2667
"10149",NA,20108
"10150",NA,44163
"10151",NA,53385
"10152",NA,102041
"10153",NA,1069
"10154",NA,12336
"10155",NA,37340
"10156",NA,59079
"10157",NA,83196
"10158",NA,95214
"10159",NA,1069
"10160",NA,37340
"10161",NA,41140
"10162",NA,56223
"10163",NA,70814
"10164",NA,94986
"10165",NA,103498
"10166",NA,122944
"10167",NA,123409
"10168",NA,30672
"10169",NA,44819
"10170",NA,102298
"10171",NA,119707
"10172",NA,134229
"10173",NA,27994
"10174",NA,58806
"10175",NA,19798
"10176",NA,44933
"10177",NA,51769
"10178",NA,122935
"10179",NA,7409
"10180",NA,15330
"10181",NA,16407
"10182",NA,27994
"10183",NA,43748
"10184",NA,58806
"10185",NA,29068
"10186",NA,31287
"10187",NA,70802
"10188",NA,118933
"10189",NA,128155
"10190",NA,132324
"10191",NA,19426
"10192",NA,65430
"10193",NA,7409
"10194",NA,15330
"10195",NA,25349
"10196",NA,37207
"10197",NA,43748
"10198",NA,49474
"10199",NA,58806
"10200",NA,63721
"10201",NA,84422
"10202",NA,134760
"10203",NA,14940
"10204",NA,22906
"10205",NA,38712
"10206",NA,41423
"10207",NA,64872
"10208",NA,76637
"10209",NA,107463
"10210",NA,120250
"10211",NA,126295
"10212",NA,7409
"10213",NA,15317
"10214",NA,15330
"10215",NA,43748
"10216",NA,53469
"10217",NA,58806
"10218",NA,70539
"10219",NA,96729
"10220",NA,7409
"10221",NA,15330
"10222",NA,22495
"10223",NA,36927
"10224",NA,43748
"10225",NA,58806
"10226",NA,68021
"10227",NA,122539
"10228",NA,10021
"10229",NA,15586
"10230",NA,21948
"10231",NA,28387
"10232",NA,36927
"10233",NA,46643
"10234",NA,54997
"10235",NA,56603
"10236",NA,61375
"10237",NA,66936
"10238",NA,68195
"10239",NA,70539
"10240",NA,87738
"10241",NA,92833
"10242",NA,95156
"10243",NA,95745
"10244",NA,96729
"10245",NA,102298
"10246",NA,103498
"10247",NA,105653
"10248",NA,108084
"10249",NA,109252
"10250",NA,120013
"10251",NA,122539
"10252",NA,825
"10253",NA,2088
"10254",NA,2089
"10255",NA,2090
"10256",NA,2667
"10257",NA,8712
"10258",NA,20110
"10259",NA,64874
"10260",NA,89185
"10261",NA,97520
"10262",NA,102954
"10263",NA,27994
"10264",NA,43748
"10265",NA,58806
"10266",NA,41279
"10267",NA,52278
"10268",NA,102176
"10269",NA,110763
"10270",NA,36927
"10271",NA,39739
"10272",NA,52481
"10273",NA,54997
"10274",NA,122539
"10275",NA,130745
"10276",NA,7409
"10277",NA,15330
"10278",NA,43748
"10279",NA,58806
"10280",NA,123409
"10281",NA,22495
"10282",NA,38899
"10283",NA,68021
"10284",NA,102298
"10285",NA,115182
"10286",NA,117652
"10287",NA,122539
"10288",NA,129626
"10289",NA,134760
"10290",NA,86958
"10291",NA,45409
"10292",NA,51719
"10293",NA,76900
"10294",NA,12070
"10295",NA,56042
"10296",NA,105556
"10297",NA,120215
"10298","fabio.boldrin",10408
"10299","fabio.boldrin",30810
"10300","fabio.boldrin",36927
"10301","fabio.boldrin",39244
"10302","fabio.boldrin",74737
"10303","fabio.boldrin",85053
"10304","fabio.boldrin",102759
"10305","fabio.boldrin",105977
"10306","fabio.boldrin",110765
"10307","fabio.boldrin",122539
"10308",NA,26028
"10309",NA,28059
"10310",NA,63182
"10311",NA,66880
"10312",NA,83676
"10313",NA,91813
"10314",NA,93293
"10315",NA,95916
"10316",NA,101815
"10317",NA,103548
"10318",NA,133942
"10319",NA,133996
"10320","riccardo.fantato",135145
"10321",NA,4116
"10322",NA,15879
"10323",NA,27702
"10324",NA,39368
"10325",NA,54997
"10326",NA,70539
"10327",NA,83024
"10328",NA,96729
"10329",NA,103498
"10330",NA,39551
"10331",NA,51960
"10332",NA,59050
"10333",NA,105409
"10334",NA,105529
"10335",NA,123593
"10336",NA,7409
"10337",NA,15330
"10338",NA,31287
"10339",NA,43748
"10340",NA,58806
"10341",NA,115874
"10342",NA,36927
"10343",NA,39739
"10344",NA,43059
"10345",NA,44819
"10346",NA,46643
"10347",NA,54158
"10348",NA,54997
"10349",NA,65865
"10350",NA,70945
"10351",NA,77451
"10352",NA,80880
"10353",NA,105901
"10354",NA,110069
"10355",NA,118268
"10356",NA,122539
"10357",NA,12070
"10358",NA,22785
"10359",NA,45182
"10360",NA,56042
"10361",NA,63721
"10362",NA,68317
"10363",NA,89822
"10364",NA,95678
"10365",NA,105379
"10366",NA,115874
"10367",NA,118933
"10368",NA,127365
"10369",NA,27259
"10370",NA,36680
"10371",NA,39739
"10372",NA,42895
"10373",NA,50476
"10374",NA,51785
"10375",NA,53469
"10376",NA,54997
"10377",NA,61283
"10378",NA,65100
"10379",NA,88718
"10380",NA,102298
"10381",NA,106484
"10382",NA,114936
"10383",NA,115543
"10384",NA,121086
"10385",NA,125883
"10386",NA,126363
"10387",NA,15330
"10388",NA,103498
"10389","chiara.moretti",7409
"10390","chiara.moretti",9221
"10391","chiara.moretti",14871
"10392","chiara.moretti",15330
"10393","chiara.moretti",16458
"10394","chiara.moretti",36077
"10395","chiara.moretti",36680
"10396","chiara.moretti",41199
"10397","chiara.moretti",41263
"10398","chiara.moretti",43748
"10399","chiara.moretti",45006
"10400","chiara.moretti",53469
"10401","chiara.moretti",58806
"10402","chiara.moretti",58862
"10403","chiara.moretti",61225
"10404","chiara.moretti",61375
"10405","chiara.moretti",65100
"10406","chiara.moretti",92525
"10407","chiara.moretti",101057
"10408","chiara.moretti",103498
"10409","chiara.moretti",110168
"10410","chiara.moretti",110765
"10411","chiara.moretti",111065
"10412","chiara.moretti",126363
"10413",NA,56603
"10414",NA,5524
"10415",NA,15521
"10416",NA,31940
"10417",NA,45912
"10418",NA,63182
"10419",NA,70041
"10420",NA,73564
"10421",NA,93293
"10422",NA,103548
"10423",NA,105463
"10424",NA,131809
"10425",NA,132406
"10426",NA,133942
"10427",NA,9902
"10428",NA,80281
"10429",NA,102298
"10430","mirko.travaglin",4899
"10431","mirko.travaglin",7409
"10432","mirko.travaglin",15330
"10433","mirko.travaglin",17685
"10434","mirko.travaglin",19976
"10435","mirko.travaglin",28070
"10436","mirko.travaglin",28459
"10437","mirko.travaglin",30672
"10438","mirko.travaglin",36927
"10439","mirko.travaglin",43748
"10440","mirko.travaglin",44819
"10441","mirko.travaglin",54997
"10442","mirko.travaglin",55662
"10443","mirko.travaglin",58806
"10444","mirko.travaglin",66322
"10445","mirko.travaglin",80906
"10446","mirko.travaglin",84291
"10447","mirko.travaglin",92544
"10448","mirko.travaglin",110069
"10449","mirko.travaglin",110765
"10450","mirko.travaglin",114959
"10451","mirko.travaglin",122539
"10452","mirko.travaglin",132167
"10453",NA,36927
"10454",NA,81991
"10455",NA,105529
"10456",NA,111492
"10457",NA,122539
"10458","alberto.baldan",9868
"10459","alberto.baldan",22908
"10460","alberto.baldan",54003
"10461","alberto.baldan",77364
"10462","alberto.baldan",96846
"10463","alberto.baldan",105884
"10464",NA,4809
"10465",NA,31199
"10466",NA,38728
"10467",NA,61375
"10468",NA,70539
"10469",NA,96729
"10470",NA,105977
"10471",NA,111540
"10472",NA,112286
"10473",NA,24105
"10474",NA,31287
"10475",NA,54997
"10476",NA,70539
"10477",NA,96729
"10478",NA,115874
"10479",NA,31503
"10480",NA,36927
"10481",NA,67873
"10482",NA,122539
"10483",NA,76647
"10484",NA,107437
"10485",NA,15330
"10486",NA,27994
"10487",NA,39205
"10488",NA,43748
"10489",NA,45548
"10490",NA,58806
"10491",NA,58855
"10492",NA,60537
"10493",NA,110765
"10494",NA,105529
"10495",NA,111492
"10496",NA,98595
"10497",NA,116833
"10498",NA,122539
"10499",NA,126462
"10500",NA,128155
"10501","fabio.boldrin",28284
"10502",NA,27862
"10503",NA,45655
"10504",NA,63177
"10505",NA,7409
"10506",NA,15330
"10507",NA,36927
"10508",NA,58806
"10509",NA,122539
"10510",NA,36927
"10511",NA,39739
"10512",NA,41894
"10513",NA,54997
"10514",NA,64454
"10515",NA,80208
"10516",NA,99112
"10517",NA,101336
"10518",NA,118268
"10519",NA,122539
"10520",NA,123712
"10521",NA,125883
"10522",NA,36927
"10523",NA,41846
"10524",NA,57464
"10525",NA,73981
"10526",NA,122539
"10527",NA,19798
"10528",NA,25865
"10529",NA,27833
"10530",NA,44933
"10531",NA,86881
"10532",NA,130886
"10533",NA,44154
"10534",NA,123496
"10535","nicola.compagno",7409
"10536","nicola.compagno",15330
"10537","nicola.compagno",19101
"10538","nicola.compagno",36927
"10539","nicola.compagno",55954
"10540","nicola.compagno",122539
"10541","mirko.travaglin",7409
"10542","mirko.travaglin",15330
"10543","mirko.travaglin",36927
"10544","mirko.travaglin",39205
"10545","mirko.travaglin",43748
"10546","mirko.travaglin",45548
"10547","mirko.travaglin",58806
"10548","mirko.travaglin",58855
"10549","mirko.travaglin",91829
"10550","mirko.travaglin",122539
"10551",NA,7409
"10552",NA,15330
"10553",NA,43748
"10554",NA,58806
"10555",NA,110765
"10556","fabio.boldrin",7409
"10557","fabio.boldrin",7455
"10558","fabio.boldrin",12186
"10559","fabio.boldrin",15330
"10560","fabio.boldrin",49849
"10561","fabio.boldrin",56042
"10562","fabio.boldrin",58806
"10563","fabio.boldrin",105599
"10564","fabio.boldrin",122539
"10565","fabio.boldrin",3495
"10566","fabio.boldrin",7409
"10567","fabio.boldrin",15330
"10568","fabio.boldrin",16458
"10569","fabio.boldrin",17685
"10570","fabio.boldrin",28459
"10571","fabio.boldrin",31287
"10572","fabio.boldrin",36680
"10573","fabio.boldrin",39739
"10574","fabio.boldrin",43059
"10575","fabio.boldrin",53469
"10576","fabio.boldrin",54997
"10577","fabio.boldrin",58806
"10578","fabio.boldrin",65865
"10579","fabio.boldrin",70539
"10580","fabio.boldrin",77451
"10581","fabio.boldrin",84291
"10582","fabio.boldrin",91829
"10583","fabio.boldrin",92544
"10584","fabio.boldrin",96729
"10585","fabio.boldrin",102298
"10586","fabio.boldrin",115874
"10587","fabio.boldrin",125883
"10588","fabio.boldrin",126363
"10589","fabio.boldrin",132167
"10590",NA,33360
"10591",NA,56629
"10592",NA,117932
"10593",NA,15330
"10594",NA,27994
"10595",NA,39205
"10596",NA,43748
"10597",NA,45548
"10598",NA,58806
"10599",NA,58855
"10600",NA,60537
"10601",NA,103498
"10602",NA,110765
"10603",NA,15330
"10604",NA,103498
"10605",NA,17815
"10606",NA,29068
"10607",NA,36927
"10608",NA,86958
"10609",NA,118933
"10610",NA,122539
"10611","fabio.boldrin",7409
"10612","fabio.boldrin",11553
"10613","fabio.boldrin",15330
"10614","fabio.boldrin",20565
"10615","fabio.boldrin",27994
"10616","fabio.boldrin",36077
"10617","fabio.boldrin",38899
"10618","fabio.boldrin",39739
"10619","fabio.boldrin",41199
"10620","fabio.boldrin",43748
"10621","fabio.boldrin",45006
"10622","fabio.boldrin",53469
"10623","fabio.boldrin",54997
"10624","fabio.boldrin",58806
"10625","fabio.boldrin",61225
"10626","fabio.boldrin",61375
"10627","fabio.boldrin",65100
"10628","fabio.boldrin",68195
"10629","fabio.boldrin",70539
"10630","fabio.boldrin",70945
"10631","fabio.boldrin",77872
"10632","fabio.boldrin",80208
"10633","fabio.boldrin",87738
"10634","fabio.boldrin",88718
"10635","fabio.boldrin",91647
"10636","fabio.boldrin",92833
"10637","fabio.boldrin",94646
"10638","fabio.boldrin",95840
"10639","fabio.boldrin",96729
"10640","fabio.boldrin",99112
"10641","fabio.boldrin",102298
"10642","fabio.boldrin",103498
"10643","fabio.boldrin",110168
"10644","fabio.boldrin",125883
"10645","fabio.boldrin",126758
"10646","fabio.boldrin",130802
"10647","fabio.boldrin",54997
"10648",NA,114273
"10649",NA,117248
"10650",NA,53469
"10651",NA,7409
"10652",NA,15330
"10653",NA,22618
"10654",NA,58806
"10655","fabio.boldrin",7409
"10656","fabio.boldrin",15330
"10657","fabio.boldrin",43748
"10658","fabio.boldrin",110690
"10659",NA,5524
"10660",NA,6025
"10661",NA,21751
"10662",NA,50942
"10663",NA,63182
"10664",NA,75694
"10665",NA,83676
"10666",NA,91813
"10667",NA,103548
"10668",NA,106957
"10669",NA,123230
"10670",NA,7409
"10671",NA,15330
"10672",NA,45165
"10673",NA,58806
"10674",NA,12070
"10675",NA,38712
"10676",NA,41423
"10677",NA,45182
"10678",NA,56042
"10679",NA,76692
"10680",NA,90060
"10681",NA,107463
